id,name,host_id,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
50795092,Guesthouse in Vancouver · ★4.58 · 1 bedroom · 1 bed · 1 bath,227662329,,Riley Park,49.24869,-123.10502,Entire home/apt,58,1,91,2023-11-30,3.06,134,329,18,23-157428
50799718,Guest suite in Vancouver · ★4.80 · 1 bedroom · 2 beds · 1 bath,409176554,,Kensington-Cedar Cottage,49.26102,-123.06448,Entire home/apt,110,1,117,2023-12-11,4.21,1,365,40,23-157578
50807299,Condo in Vancouver · ★4.91 · 2 bedrooms · 3 beds · 2 baths,236682368,,Downtown,49.287787467968094,-123.12461591584061,Entire home/apt,862,3,70,2023-10-30,2.44,1,39,19,23-157470
50882256,Home in Vancouver · ★4.54 · 2 bedrooms · 3 beds · 1 bath,7310958,,Sunset,49.21476,-123.09021,Entire home/apt,132,2,54,2023-11-30,1.91,1,303,24,22-157698
50942659,Guest suite in Vancouver · ★4.87 · 5 bedrooms · 5 beds · 2 baths,9187,,Kensington-Cedar Cottage,49.25619,-123.07367,Entire home/apt,475,2,54,2023-09-24,1.87,2,157,17,22-156110
50958386,Condo in Vancouver · ★4.81 · 2 bedrooms · 3 beds · 1 bath,72743977,,Downtown,49.2792,-123.10651,Entire home/apt,151,2,164,2023-12-03,5.6,5,138,58,23-157447
51018159,Condo in Vancouver · ★4.91 · 1 bedroom · 2 beds · 1 bath,43296846,,Mount Pleasant,49.2694,-123.10194,Entire home/apt,199,3,55,2023-11-20,2.27,1,67,30,23-157644
51070267,Condo in Vancouver · ★4.92 · 1 bedroom · 1 bed · 1 bath,413216794,,Downtown,49.28028,-123.10621,Entire home/apt,228,1,50,2023-10-05,1.82,1,169,22,23-157496
51110418,Loft in Vancouver · ★4.75 · 1 bedroom · 1 bed · 1 bath,65531093,,Downtown,49.27804,-123.1211,Entire home/apt,128,1,81,2023-11-21,3.57,1,333,44,24-158388
51130737,Condo in Vancouver · ★4.92 · 1 bedroom · 1 bed · 1 bath,43624967,,Sunset,49.22833,-123.10478,Entire home/apt,130,1,66,2023-11-02,2.28,1,42,30,23-157219
51145875,Guest suite in Vancouver · ★5.0 · 1 bedroom · 1 bed · 1 bath,23641205,,Riley Park,49.24993,-123.1002,Entire home/apt,150,30,16,2023-08-11,0.56,1,267,3,21-258831
51152635,Condo in Vancouver · ★4.57 · 1 bedroom · 1 bed · 1 bath,413976929,,Downtown,49.274539947509766,-123.12782287597656,Entire home/apt,120,30,14,2023-10-31,0.52,1,102,7,
51195391,Home in Vancouver · ★4.91 · 1 bedroom · 1 bed · 1 shared bath,1930228,,Grandview-Woodland,49.26571,-123.05677,Private room,77,1,114,2023-11-05,4.0,2,344,48,23-157665
51196059,Home in Vancouver · ★4.81 · 3 bedrooms · 3 beds · 2.5 baths,4061733,,Mount Pleasant,49.26296,-123.10715,Entire home/apt,550,2,21,2023-11-26,0.88,1,144,10,23-157369
51216976,Condo in Vancouver · ★4.95 · 1 bedroom · 2 beds · 1 bath,12840151,,Downtown,49.27837,-123.10839,Entire home/apt,106,1,224,2023-12-11,8.03,1,51,120,23-157516 /24-158207
51230054,Home in Vancouver · ★4.87 · 1 bedroom · 2 beds · 1 bath,414734702,,Kensington-Cedar Cottage,49.25503,-123.07242,Entire home/apt,147,3,23,2022-07-06,0.81,1,60,0,23-157525
51263979,Guest suite in Vancouver · ★4.92 · 2 bedrooms · 2 beds · 1 bath,9953019,,Renfrew-Collingwood,49.23984,-123.04397,Entire home/apt,180,1,37,2023-08-19,1.3,2,355,11,23-157495
51266313,Home in Vancouver · ★4.86 · 1 bedroom · 1 bed · 1 bath,209123405,,Victoria-Fraserview,49.22589,-123.05035,Entire home/apt,60,1,84,2023-12-04,2.93,1,314,41,23-157519
51320938,Guest suite in Vancouver · ★4.91 · 1 bedroom · 2 beds · 1 bath,30084673,,Riley Park,49.25369,-123.09964,Entire home/apt,100,2,93,2023-12-11,3.25,1,139,51,23-264750
51324665,Condo in Vancouver · ★4.66 · 1 bedroom · 2 beds · 1 bath,270151300,,Downtown,49.27997,-123.10719,Entire home/apt,135,3,115,2023-11-25,3.98,1,124,47,22-107602
51333015,Townhouse in Vancouver · ★4.75 · 3 bedrooms · 4 beds · 2.5 baths,415738609,,Downtown,49.27314,-123.12782,Entire home/apt,135,2,176,2023-12-11,6.2,2,67,80,22-182410
51362825,Condo in Vancouver · ★4.92 · 2 bedrooms · 3 beds · 1 bath,48641911,,Downtown,49.27928,-123.10643,Entire home/apt,350,3,49,2023-09-25,1.7,1,120,15,24-158177
51365809,Condo in Vancouver · ★4.95 · 1 bedroom · 1 bed · 1 bath,416004634,,Downtown,49.28052,-123.12454,Entire home/apt,132,2,115,2023-11-11,4.14,2,332,51,23-157574
51388855,Condo in Vancouver · ★4.70 · 1 bedroom · 1 bed · 1 bath,346562402,,Downtown,49.2759,-123.11432,Entire home/apt,128,3,20,2023-03-28,0.71,6,60,1,21-158207
51389016,Condo in Vancouver · ★4.36 · 1 bedroom · 1 bed · 1 bath,346562402,,Downtown,49.27398,-123.11435,Entire home/apt,85,30,22,2023-01-31,0.79,6,153,1,22-158884
51392426,Guest suite in Vancouver · ★4.88 · 2 bedrooms · 1 bed · 1 bath,47132895,,Kitsilano,49.26419,-123.1832,Entire home/apt,139,2,86,2023-10-09,3.09,1,75,43,23-157572
51393995,Condo in Vancouver · ★4.74 · 4 bedrooms · 5 beds · 2 baths,416225489,,Downtown,49.27786,-123.10715,Entire home/apt,519,8,94,2023-10-29,3.3,1,69,31,22-157661
51435213,Condo in Vancouver · ★4.89 · 1 bedroom · 1 bed · 1 bath,416575952,,Downtown Eastside,49.28194,-123.08367,Entire home/apt,125,2,133,2023-12-11,4.67,1,320,58,23-157524
51453218,Guest suite in Vancouver · ★4.91 · 2 bedrooms · 3 beds · 1 bath,37936714,,Sunset,49.2286,-123.10228,Entire home/apt,109,1,162,2023-12-03,5.77,2,32,36,22-157717
51457997,Condo in Vancouver · ★4.81 · 2 bedrooms · 3 beds · 2 baths,160201723,,Downtown,49.278667,-123.107681,Entire home/apt,144,2,132,2023-12-03,4.73,1,40,56,23-157542
51468414,Home in Vancouver · ★4.94 · 2 bedrooms · 3 beds · 1 bath,393319294,,Sunset,49.22643,-123.09187,Entire home/apt,204,3,16,2023-10-04,0.58,1,353,11,21-277202
51476043,Guesthouse in Vancouver · ★5.0 · 1 bedroom · 1 bed · 1 private bath,233545783,,Hastings-Sunrise,49.26918,-123.03743,Private room,64,30,14,2023-10-18,0.53,8,240,8,
51486439,Condo in Vancouver · ★4.95 · 1 bedroom · 2 beds · 1 bath,417018322,,Downtown,49.27926,-123.11004,Entire home/apt,187,1,203,2023-11-30,7.58,1,54,102,23-157539
51508961,Townhouse in Vancouver · ★4.87 · 3 bedrooms · 4 beds · 3 baths,57366932,,Renfrew-Collingwood,49.23961,-123.05595,Entire home/apt,235,3,67,2023-12-02,2.36,2,149,29,23-157532
51582019,Guest suite in Vancouver · ★4.70 · 2 bedrooms · 2 beds · 1 bath,417866999,,Killarney,49.22571,-123.0248,Entire home/apt,170,2,46,2023-10-21,1.64,2,164,18,23-157564
51621696,Guest suite in Vancouver · ★5.0 · 1 bedroom · 1 bed · 1 bath,137999070,,Mount Pleasant,49.25923,-123.09073,Entire home/apt,105,3,13,2023-10-16,0.62,1,44,5,24-159843
51634125,Condo in Vancouver · ★4.94 · 1 bedroom · 1 bed · 1 bath,37275597,,Downtown Eastside,49.28193,-123.08341,Entire home/apt,140,2,123,2023-12-10,4.58,1,163,68,24-158220
51659675,Rental unit in Vancouver · ★4.63 · 1 bedroom · 2 beds · 1 bath,418484543,,Downtown,49.2781,-123.10608,Entire home/apt,143,1,98,2023-11-26,3.47,1,109,27,Exempt
51712984,Condo in Vancouver · ★4.86 · 2 bedrooms · 2 beds · 2 baths,23580101,,Downtown,49.27804,-123.12067,Entire home/apt,212,5,57,2023-12-11,2.05,1,262,33,23-157531
51728523,Condo in Vancouver · ★4.84 · 1 bedroom · 2 beds · 1 bath,419069116,,Downtown,49.27885,-123.10595,Entire home/apt,211,1,184,2023-12-11,7.63,1,219,92,23-157707
51744891,Guest suite in Vancouver · ★4.95 · 1 bedroom · 2 beds · 1 bath,9108063,,Mount Pleasant,49.25902,-123.08134,Entire home/apt,160,2,86,2023-12-02,3.08,1,138,38,22-157578
51745176,Guest suite in Vancouver · ★5.0 · 1 bedroom · 1 bed · 1 bath,11241353,,Kitsilano,49.271172,-123.176331,Entire home/apt,250,5,34,2023-09-25,1.28,2,233,14,23-157886
51751196,Home in Vancouver · ★4.96 · 1 bedroom · 1 bed · 1 private bath,419140135,,Grandview-Woodland,49.269785,-123.0641753,Private room,107,1,97,2023-12-11,5.59,6,340,66,#23-158320
51753888,Condo in Vancouver · ★4.77 · 2 bedrooms · 2 beds · 2 baths,416344512,,Downtown,49.27925,-123.10998,Entire home/apt,356,2,109,2023-11-05,3.96,1,125,49,23-157565
51755157,Guest suite in Vancouver · ★4.59 · 2 bedrooms · 2 beds · 1 bath,46692378,,Marpole,49.20967,-123.14499,Entire home/apt,92,2,92,2023-11-28,3.38,1,54,39,22-156820
51786963,Rental unit in Vancouver · ★4.97 · 1 bedroom · 1 bed · 1 bath,5942462,,Mount Pleasant,49.2635,-123.09994,Entire home/apt,174,4,73,2023-10-27,2.71,1,87,23,22-157792
51844910,Condo in Vancouver · ★4.62 · 2 bedrooms · 3 beds · 1 bath,127477007,,Downtown,49.28059,-123.10982,Entire home/apt,146,2,97,2023-11-26,3.58,1,141,37,23-157579
51869906,Guest suite in Vancouver · ★5.0 · 1 bedroom · 1 bed · 1 bath,420173957,,Kensington-Cedar Cottage,49.23589442335483,-123.07605636738685,Entire home/apt,91,30,35,2023-08-29,1.29,1,237,7,22-157517
51871971,Serviced apartment in Vancouver · ★4.87 · 1 bedroom · 2 beds · 1 bath,68724727,,Downtown,49.2805,-123.10714,Entire home/apt,210,4,31,2023-07-07,1.12,1,200,4,23-157577
51884205,Guest suite in Vancouver · ★5.0 · 3 bedrooms · 3 beds · 1.5 baths,420265970,,Kitsilano,49.26994,-123.1839,Entire home/apt,712,4,25,2023-10-25,0.94,1,317,10,23-158012
51888235,Home in Vancouver · ★4.77 · 3 bedrooms · 3 beds · 1.5 baths,410913054,,Kensington-Cedar Cottage,49.23647,-123.08041,Entire home/apt,133,30,39,2023-10-31,1.4,1,101,5,22-157513
51888662,Guest suite in Vancouver · ★4.85 · 1 bedroom · 2 beds · 1 bath,75028472,,Kitsilano,49.26018,-123.1552,Entire home/apt,125,3,87,2023-12-08,3.13,1,118,46,23-157581
51890015,Guest suite in Vancouver · ★4.81 · 2 bedrooms · 2 beds · 1 bath,3286904,,Kensington-Cedar Cottage,49.23888,-123.08173,Entire home/apt,179,2,68,2023-11-13,2.45,1,179,25,23-157852
51937252,Condo in Vancouver · ★4.85 · 2 bedrooms · 2 beds · 2 baths,306435670,,Downtown,49.2814,-123.1179,Entire home/apt,341,7,94,2023-09-28,3.47,6,82,39,17-264758
51939685,Guest suite in Vancouver · ★5.0 · 2 bedrooms · 3 beds · 1 bath,384282600,,Dunbar Southlands,49.25369,-123.18446,Entire home/apt,258,2,59,2023-09-02,2.13,1,48,19,22-157764
51977761,Home in Vancouver · ★4.74 · 2 bedrooms · 2 beds · 1 bath,104038743,,Kensington-Cedar Cottage,49.24236,-123.07909,Entire home/apt,121,2,35,2023-09-24,1.36,5,47,14,23-157586
51988204,Condo in Vancouver · ★4.81 · 2 bedrooms · 3 beds · 2 baths,392246940,,Downtown,49.279388,-123.108551,Entire home/apt,205,2,75,2023-11-30,3.11,1,166,37,24-158382
52014961,Guest suite in Vancouver · ★4.79 · 2 bedrooms · 2 beds · 2 baths,421206568,,Victoria-Fraserview,49.226768,-123.071358,Entire home/apt,97,1,70,2023-11-14,2.53,4,144,40,23-157583
52028010,Home in Vancouver · ★4.75 · 1 bedroom · 1 bed · 1 shared bath,414400379,,Renfrew-Collingwood,49.23614,-123.0482,Private room,60,2,32,2023-10-17,1.2,2,79,14,22-157776
52052930,Condo in Vancouver · ★4.91 · 2 bedrooms · 3 beds · 2 baths,421400261,,Downtown,49.279301,-123.107849,Entire home/apt,279,3,94,2023-11-18,3.71,1,64,48,23-157508
52055809,Condo in Vancouver · ★4.95 · 3 bedrooms · 4 beds · 2 baths,419970838,,Downtown,49.27932,-123.10776,Entire home/apt,256,1,44,2023-11-25,1.77,4,328,31,23-262096
52086928,Home in Vancouver · ★4.89 · 2 bedrooms · 2 beds · 1 bath,20404476,,Victoria-Fraserview,49.2094,-123.0703,Entire home/apt,257,3,54,2023-10-05,2.09,1,133,24,23-157596
52112673,Condo in Vancouver · ★4.93 · 1 bedroom · 1 bed · 1 bath,20021846,,West End,49.28781,-123.12937,Entire home/apt,102,30,14,2023-12-01,0.54,1,225,8,
52246368,Condo in Vancouver · ★4.99 · 1 bedroom · 1 bed · 1 bath,32738604,,Strathcona,49.26967,-123.10033,Entire home/apt,111,1,89,2023-12-10,3.35,1,73,53,24-158600
52248459,Condo in Vancouver · ★4.92 · 1 bedroom · 2 beds · 1 bath,422938411,,Downtown,49.27794,-123.13074,Entire home/apt,186,2,106,2023-11-26,3.9,2,89,59,23-157602
52262826,Rental unit in Vancouver · ★4.87 · 2 bedrooms · 1 bed · 2 baths,1329380,,Riley Park,49.25556,-123.09243,Entire home/apt,120,7,15,2023-09-14,0.61,1,68,6,23-157684
52268129,Home in Vancouver · ★4.21 · 3 bedrooms · 3 beds · 2 baths,415847500,,Riley Park,49.24715,-123.10489,Entire home/apt,233,5,28,2023-07-04,1.06,2,265,9,23-156601
52290090,Guest suite in Vancouver · ★4.69 · 1 bedroom · 2 beds · 1 bath,46310026,,Kensington-Cedar Cottage,49.23855,-123.08754,Entire home/apt,110,2,67,2023-10-18,2.5,1,39,27,23-157570
52353085,Guest suite in Vancouver · ★4.69 · 1 bedroom · 1 bed · 1 bath,69307044,,Renfrew-Collingwood,49.23859,-123.05309,Entire home/apt,100,1,36,2023-12-12,6.1,1,257,36,23-157607
52389678,Rental unit in Vancouver · ★4.69 · 2 bedrooms · 2 beds · 2 baths,2308009,,West End,49.27802,-123.13082,Entire home/apt,170,1,147,2023-11-25,5.68,1,97,68,Exempt
52406989,Condo in Vancouver · ★5.0 · 2 bedrooms · 4 beds · 2 baths,73852763,,Downtown,49.275428771972656,-123.1332778930664,Entire home/apt,430,3,76,2023-11-15,3.45,4,339,39,23-169511
52444764,Guest suite in Vancouver · ★4.67 · 1 bedroom · 2 beds · 1 bath,372866712,,Kensington-Cedar Cottage,49.2466,-123.06222,Entire home/apt,93,1,172,2023-11-24,6.43,1,170,91,23-157176
52479392,Condo in Vancouver · ★4.55 · 2 bedrooms · 2 beds · 1 bath,293583929,,Downtown,49.278687,-123.10746,Entire home/apt,92,3,83,2023-11-10,3.13,21,334,33,23-156679
52491262,Home in Vancouver · ★4.94 · 2 bedrooms · 3 beds · 1 bath,424873090,,Renfrew-Collingwood,49.24671,-123.05463,Entire home/apt,149,1,202,2023-12-02,7.62,1,248,93,22-157823
52496643,Rental unit in Vancouver · ★4.20 · 4 bedrooms · 4 beds · 2 baths,424914986,,Riley Park,49.24984,-123.10131,Entire home/apt,396,2,55,2023-10-05,2.05,1,225,12,23-156902
52554167,Loft in Vancouver · ★4.78 · 1 bedroom · 2 beds · 1 bath,16313038,,Downtown Eastside,49.28112,-123.10627,Entire home/apt,159,3,88,2023-12-09,3.53,1,94,41,24-158303
52671247,Condo in Vancouver · ★4.69 · Studio · 0 baths,130156536,,Downtown,49.27881,-123.10989,Entire home/apt,385,2,39,2023-11-05,1.75,1,153,20,23-157456
52706178,Home in Vancouver · ★4.95 · 1 bedroom · 1 bed · 1.5 baths,309115619,,Kitsilano,49.26004,-123.183,Private room,112,3,91,2023-12-08,3.93,2,148,51,23-157569
52740677,Home in Vancouver · ★4.99 · 3 bedrooms · 5 beds · 2 baths,426970943,,Hastings-Sunrise,49.28224,-123.02616,Entire home/apt,194,3,68,2023-11-26,2.84,1,353,30,24-158309
52751384,Condo in Vancouver · ★5.0 · 1 bedroom · 1 bed · 1 bath,157380893,,Downtown,49.27389,-123.12902,Entire home/apt,175,4,60,2023-12-07,3.27,1,215,41,22-200550
52760617,Condo in Vancouver · ★4.86 · 1 bedroom · 1 bed · 1 bath,197349361,,Kitsilano,49.26875,-123.17022,Entire home/apt,108,14,14,2023-10-29,0.67,1,114,9,22-180940
52762458,Guest suite in Vancouver · ★4.95 · 2 bedrooms · 2 beds · 1 bath,314788,,Hastings-Sunrise,49.26749,-123.04195,Entire home/apt,144,2,41,2023-09-24,1.68,1,89,16,23-157677
52780922,Guest suite in Vancouver · ★4.84 · 2 bedrooms · 2 beds · 1 bath,108929417,,Kensington-Cedar Cottage,49.2607,-123.0629,Entire home/apt,106,2,79,2023-11-26,3.06,1,75,35,23-157635
52781880,Condo in Vancouver · ★4.81 · 1 bedroom · 3 beds · 1 bath,427309396,,Downtown,49.278488,-123.129669,Entire home/apt,156,1,141,2023-12-09,5.41,1,336,61,23-157653
52795536,Condo in Vancouver · ★4.89 · 2 bedrooms · 2 beds · 1 bath,47203978,,Strathcona,49.26934,-123.09995,Entire home/apt,209,2,44,2023-09-21,1.77,1,80,23,23-157670
52805065,Home in Vancouver · ★4.94 · 1 bedroom · 1 bed · 1.5 baths,14517604,,Kitsilano,49.27111,-123.16437,Private room,80,2,33,2023-09-13,1.46,2,58,15,22-157945
52826298,Condo in Vancouver · ★5.0 · Studio · 1 bed · 1 bath,84705422,,Downtown,49.278667,-123.12056,Entire home/apt,100,30,12,2023-11-09,0.53,1,266,5,
52855864,Home in Vancouver · ★4.86 · 3 bedrooms · 4 beds · 2 baths,172335665,,Renfrew-Collingwood,49.26181,-123.03733,Entire home/apt,278,30,28,2023-09-25,1.17,2,261,13,22-157759
52942172,Rental unit in Vancouver · ★4.82 · 2 bedrooms · 2 beds · 2 baths,77610395,,West End,49.28281,-123.13619,Entire home/apt,319,1,109,2023-11-26,4.26,1,170,51,23-160303
53009047,Condo in Vancouver · ★4.75 · 1 bedroom · 1 bed · 1 bath,427158215,,Downtown,49.27476,-123.11566,Entire home/apt,176,2,16,2023-11-12,0.7,1,182,12,Exempt
53029237,Condo in Vancouver · ★4.85 · 2 bedrooms · 3 beds · 1 bath,429283220,,Mount Pleasant,49.2678,-123.10022,Entire home/apt,78,2,158,2023-12-09,6.19,3,67,72,22-184175
53042652,Guest suite in Vancouver · ★4.81 · 3 bedrooms · 3 beds · 2 baths,429388907,,Kensington-Cedar Cottage,49.245087,-123.061363,Entire home/apt,175,2,85,2023-11-26,3.31,1,73,32,23-157674
53053077,Serviced apartment in Vancouver · ★4.89 · 1 bedroom · 1 bed · 1 bath,30512274,,Mount Pleasant,49.27105,-123.10117,Entire home/apt,187,2,79,2023-11-17,3.08,2,155,40,21-300342
53063850,Guesthouse in Vancouver · ★4.95 · 1 bedroom · 2 beds · 1 bath,194701296,,Downtown Eastside,49.27699,-123.09089,Entire home/apt,175,4,64,2023-12-03,2.63,1,269,38,23-157723
53066164,Loft in Vancouver · ★4.81 · 1 bedroom · 1 bed · 1 bath,18354032,,Downtown Eastside,49.283146,-123.103371,Entire home/apt,149,2,67,2023-12-09,2.67,1,35,26,23-157682
53082021,Condo in Vancouver · ★4.83 · 1 bedroom · 1 bed · 1 bath,429712560,,Downtown,49.27509,-123.11849,Entire home/apt,134,30,18,2023-05-01,0.71,1,161,3,22-157295
53094754,Guest suite in Vancouver · ★4.69 · 2 bedrooms · 3 beds · 1 bath,392833638,,Kitsilano,49.27151,-123.16727,Entire home/apt,283,3,26,2023-11-14,1.03,1,332,8,23-156351
53107198,Condo in Vancouver · ★4.89 · 2 bedrooms · 2 beds · 2 baths,429924047,,Mount Pleasant,49.26848,-123.09997,Entire home/apt,238,2,131,2023-11-20,5.28,1,280,65,22-157879
53151153,Condo in Vancouver · ★4.82 · 2 bedrooms · 2 beds · 2 baths,20916541,,Downtown,49.278992,-123.108124,Entire home/apt,200,2,116,2023-11-26,4.89,5,106,62,23-157751
53188087,Home in Vancouver · ★4.89 · 2 bedrooms · 2 beds · 1 bath,312705993,,Grandview-Woodland,49.26628,-123.06967,Entire home/apt,150,1,137,2023-12-01,6.3,1,131,81,21-310806
53188469,Condo in Vancouver · ★4.96 · 3 bedrooms · 3 beds · 2 baths,8164036,,Downtown,49.278839111328125,-123.1073989868164,Entire home/apt,180,2,67,2023-11-10,2.64,1,212,42,23-157668
53230371,Rental unit in Vancouver · ★4.86 · 1 bedroom · 2 beds · 1 bath,61330841,,Riley Park,49.24618,-123.10439,Entire home/apt,111,2,104,2023-11-26,4.58,1,353,55,22-171502
53239738,Condo in Vancouver · ★4.88 · 1 bedroom · 1 bed · 1 bath,431027547,,Mount Pleasant,49.26959,-123.102,Entire home/apt,130,2,82,2023-11-21,3.32,2,132,41,23-157978
53240006,Condo in Vancouver · ★4.71 · 3 bedrooms · 3 beds · 1 bath,431029351,,Downtown Eastside,49.27993,-123.10522,Entire home/apt,126,2,85,2023-12-04,3.36,1,132,41,23-176332
53243648,Condo in Vancouver · ★4.93 · 1 bedroom · 2 beds · 1 bath,431060394,,Downtown,49.27807,-123.12876,Entire home/apt,300,2,15,2022-09-17,0.81,1,95,0,22-157930
53253520,Rental unit in Vancouver · ★4.95 · 2 bedrooms · 3 beds · 2 baths,431125573,,Downtown,49.278992,-123.108124,Entire home/apt,244,2,133,2023-11-25,5.53,1,130,63,23-157735
53266421,Guest suite in Vancouver · ★4.92 · 2 bedrooms · 2 beds · 1 bath,5994770,,Riley Park,49.24668,-123.09273,Entire home/apt,211,30,24,2023-10-05,1.14,1,178,4,22-195952
53282868,Loft in Vancouver · ★4.91 · 1 bedroom · 2 beds · 1 bath,147082409,,Downtown,49.27959,-123.12037,Entire home/apt,265,1,46,2023-12-13,2.82,1,80,38,23-158151
53312417,Condo in Vancouver · ★4.85 · 2 bedrooms · 3 beds · 1 bath,431610270,,Strathcona,49.26946,-123.10007,Entire home/apt,69,2,149,2023-12-03,6.19,6,52,72,22-19425
53313118,Condo in Vancouver · ★4.78 · 2 bedrooms · 3 beds · 1 bath,431617447,,Mount Pleasant,49.26779,-123.10126,Entire home/apt,63,2,171,2023-12-10,6.85,3,71,86,22-18430
53330760,Condo in Vancouver · ★4.71 · 2 bedrooms · 2 beds · 2 baths,346562402,,Downtown,49.27601,-123.116,Entire home/apt,129,30,24,2023-11-11,0.97,6,183,1,21-158839
53339583,Guest suite in Vancouver · ★4.85 · 1 bedroom · 2 beds · 1 bath,20739233,,Arbutus Ridge,49.23674,-123.16653,Entire home/apt,90,2,130,2023-12-12,5.24,1,66,73,23-157720
53343134,Home in Vancouver · ★4.33 · 3 bedrooms · 4 beds · 2 baths,431896963,,Sunset,49.23169,-123.0771,Entire home/apt,135,30,66,2023-08-22,2.7,1,214,29,22-156213
53395597,Guest suite in Vancouver · ★4.88 · 2 bedrooms · 2 beds · 1 bath,17128149,,Renfrew-Collingwood,49.25218,-123.04947,Entire home/apt,144,3,33,2023-10-16,1.44,1,80,15,23-156608
53437636,Home in Vancouver · ★4.97 · 3 bedrooms · 3 beds · 1 bath,275258,,Kensington-Cedar Cottage,49.24306,-123.06606,Entire home/apt,145,1,112,2023-11-14,5.05,1,196,60,24-157657
53479392,Home in Vancouver · ★4.85 · 2 bedrooms · 3 beds · 1 bath,227662329,,Kitsilano,49.26672,-123.17683,Entire home/apt,422,2,46,2023-08-31,2.08,134,105,17,23-157849
53483895,Guest suite in Vancouver · ★4.67 · 1 bedroom · 2 beds · 1 bath,433094977,,Renfrew-Collingwood,49.24927,-123.05462,Entire home/apt,80,1,114,2023-11-24,4.61,1,49,60,23-157718
53514361,Rental unit in Vancouver · ★4.83 · 1 bedroom · 1 bed · 1 bath,433336082,,Kensington-Cedar Cottage,49.26039,-123.07146,Entire home/apt,100,7,69,2023-12-08,2.88,2,97,35,23-157640
53519115,Rental unit in Vancouver · ★5.0 · 1 bedroom · 1 bed · 1 bath,368496189,,Downtown,49.27577,-123.11461,Entire home/apt,120,30,12,2023-11-02,0.51,2,56,6,Exempt
53572143,Guest suite in Vancouver · ★4.91 · 2 bedrooms · 3 beds · 1 bath,433844277,,Kensington-Cedar Cottage,49.24541,-123.0627,Entire home/apt,156,1,118,2023-11-26,4.89,1,263,53,23-157725
53580140,Home in Vancouver · ★4.74 · 2 bedrooms · 3 beds · 1 bath,410585283,,Renfrew-Collingwood,49.23531,-123.04212,Entire home/apt,100,1,70,2023-11-20,2.9,1,75,40,22-157936
53595567,Home in Vancouver · ★5.0 · 3 bedrooms · 3 beds · 2.5 baths,6971193,,Riley Park,49.25038,-123.0999,Entire home/apt,463,3,17,2023-09-04,0.9,1,70,10,22-201858
53625783,Condo in Vancouver · ★4.87 · 1 bedroom · 1 bed · 1 bath,356427687,,West End,49.27867,-123.13049,Entire home/apt,151,2,53,2023-12-02,2.28,1,159,35,23-158042
53628096,Home in Vancouver · ★4.80 · 2 bedrooms · 2 beds · 2 baths,332778015,,Renfrew-Collingwood,49.2502,-123.04452,Entire home/apt,155,30,15,2023-10-31,0.63,2,159,6,
53650580,Guest suite in Vancouver · ★4.98 · 1 bedroom · 1 bed · 1 bath,218108,,Grandview-Woodland,49.27182,-123.06724,Entire home/apt,134,2,98,2023-12-11,4.08,1,105,44,23-157637
53720026,Rental unit in Vancouver · ★4.89 · 1 bedroom · 2 beds · 1 bath,435082597,,Downtown,49.276817,-123.127129,Entire home/apt,113,30,80,2023-12-03,3.4,1,178,41,23-245794
53740950,Rental unit in Vancouver · ★4.94 · 1 bedroom · 1 bed · 1 shared bath,372697229,,Fairview,49.26236,-123.14082,Private room,85,3,69,2023-11-27,2.99,2,36,44,23-157826
53741351,Home in Vancouver · ★4.52 · 6 bedrooms · 6 beds · 3.5 baths,134931528,,Shaughnessy,49.2567,-123.1404,Entire home/apt,655,1,48,2023-11-05,2.01,1,214,19,22-160035
53756807,Home in Vancouver · ★4.77 · 4 bedrooms · 5 beds · 2 shared baths,145722409,,Killarney,49.2325,-123.03907,Private room,299,2,64,2023-09-24,2.7,1,344,28,23-157772
53814869,Rental unit in Vancouver · ★4.90 · 1 bedroom · 1 bed · 1 bath,435909688,,West End,49.2840690612793,-123.1290283203125,Entire home/apt,125,30,100,2023-11-19,4.37,1,134,57,23-130941
53817474,Tiny home in Vancouver · ★4.92 · 3 bedrooms · 3 beds · 2 baths,435935517,,Killarney,49.22959,-123.02697,Entire home/apt,210,3,36,2023-10-28,1.63,1,71,20,23-158254
53833651,Guest suite in Vancouver · ★4.98 · 1 bedroom · 2 beds · 1 bath,436069086,,Marpole,49.2147,-123.14397,Entire home/apt,116,1,137,2023-11-27,5.76,1,173,75,23-157762
53835039,Rental unit in Vancouver · ★4.98 · 1 bedroom · 1 bed · 1 bath,436083793,,West End,49.2840690612793,-123.1290283203125,Entire home/apt,125,30,107,2023-10-30,4.74,1,153,55,23-130941
53837470,Rental unit in Vancouver · ★4.97 · Studio · 1 bed · 1 bath,19534060,,Kitsilano,49.27222,-123.15986,Entire home/apt,106,3,39,2023-12-02,1.78,1,63,27,23-157365
53878626,Condo in Vancouver · ★4.70 · 2 bedrooms · 2 beds · 2 baths,1457683,,Downtown,49.279339,-123.106544,Entire home/apt,342,2,73,2023-11-08,3.31,1,334,31,22-157862
53981785,Condo in Vancouver · ★4.79 · 1 bedroom · 2 beds · 1 bath,293583929,,West End,49.27953,-123.13026,Entire home/apt,155,1,76,2023-10-19,3.19,21,356,36,23-157750
